,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_model_name,eo_category_spec,eo_model_id,eo_description,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,sap_system_status,sap_user_status,be_eo_data_row_no,operation_finish_date_iteration_0,operation_finish_date_iteration_1,operation_finish_date_iteration_2,operation_status,conservation_start_date
366,100000065606,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №501,2010-11-17,12,2022-11-17 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,102.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
367,100000065607,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №502,2010-11-28,12,2022-11-28 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,103.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
368,100000065608,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №503,2010-12-01,12,2022-12-01 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,104.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
369,100000065609,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №504,2010-12-05,12,2022-12-05 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,105.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
370,100000065611,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №505,2010-12-09,12,2022-12-09 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,106.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
371,100000065612,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №506,2011-01-28,12,2023-01-28 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,107.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
372,100000065613,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №507,2011-02-02,12,2023-02-02 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,108.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
373,100000065614,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №508,2011-02-07,12,2023-02-07 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,109.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
374,100000065615,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №509,2011-02-12,12,2023-02-12 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,110.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
375,100000065616,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №510,2011-02-17,12,2023-02-17 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,111.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
376,100000065617,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №511,2011-02-22,12,2023-02-22 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,112.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
377,100000065618,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №512,2011-02-27,12,2023-02-27 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,113.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
378,100000065619,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №514,2011-03-02,12,2023-03-02 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,114.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
379,100000065620,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №515,2011-03-19,12,2023-03-19 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,115.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
380,100000065622,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №516,2011-05-20,12,2023-05-20 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,116.0,2022-12-31,2024-12-31,2024-12-31,Эксплуатация,
381,100000065640,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №517,2012-08-09,12,2024-08-09 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,117.0,2024-06-30,2024-12-31,2024-12-31,Эксплуатация,
382,100000065637,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №518,2012-08-19,12,2024-08-19 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,118.0,2024-06-30,2024-12-31,2024-12-31,Эксплуатация,
383,100000065639,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №519,2012-09-22,12,2024-09-22 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,119.0,2024-06-30,2024-12-31,2024-12-31,Эксплуатация,
384,100000065638,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №520,2012-09-24,12,2024-09-24 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,120.0,2024-06-30,2024-12-31,2024-12-31,Эксплуатация,
385,100000065641,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №521,2012-09-29,12,2024-09-29 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,121.0,2024-06-30,2024-12-31,2024-12-31,Эксплуатация,
386,100000065643,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №522,2012-10-01,12,2024-10-01 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,122.0,2024-06-30,2024-12-31,2024-12-31,Эксплуатация,
387,100000065626,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №523,2013-11-22,12,2025-11-22 00:00:00,2025-12-31,2025-12-31 00:00:00,УСТН,СИНХ,123.0,2025-06-30,2025-12-31,2025-12-31,Эксплуатация,
388,100000065624,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №524,2013-11-24,12,2025-11-24 00:00:00,2025-12-31,2025-12-31 00:00:00,УСТН,СИНХ,124.0,2025-06-30,2025-12-31,2025-12-31,Эксплуатация,
389,100000065623,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №525,2013-11-30,12,2025-11-30 00:00:00,2025-12-31,2025-12-31 00:00:00,УСТН,СИНХ,125.0,2025-06-30,2025-12-31,2025-12-31,Эксплуатация,
390,100000065625,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №526,2013-12-16,12,2025-12-16 00:00:00,2025-12-31,2025-12-31 00:00:00,УСТН,СИНХ,126.0,2025-06-30,2025-12-31,2025-12-31,Эксплуатация,
391,100000065627,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №527,2013-12-19,12,2025-12-19 00:00:00,2025-12-31,2025-12-31 00:00:00,УСТН,СИНХ,127.0,2025-06-30,2025-12-31,2025-12-31,Эксплуатация,
392,100000065628,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №528,2014-03-06,12,2026-03-06 00:00:00,2026-03-31,2026-03-31 00:00:00,УСТН,СИНХ,128.0,2025-06-30,2026-03-31,2026-03-31,Эксплуатация,
393,100000065630,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №529,2014-02-15,12,2026-02-15 00:00:00,2026-02-28,2026-02-28 00:00:00,УСТН,СИНХ,129.0,2025-06-30,2026-02-28,2026-02-28,Эксплуатация,
394,100000065632,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №530,2014-02-26,12,2026-02-26 00:00:00,2026-02-28,2026-02-28 00:00:00,УСТН,СИНХ,130.0,2025-06-30,2026-02-28,2026-02-28,Эксплуатация,
395,100000065629,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №531,2014-03-02,12,2026-03-02 00:00:00,2026-03-31,2026-03-31 00:00:00,УСТН,СИНХ,131.0,2025-06-30,2026-03-31,2026-03-31,Эксплуатация,
396,100000065631,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №532,2014-02-19,12,2026-02-19 00:00:00,2026-02-02,2026-02-02 00:00:00,УСТН,СИНХ,132.0,2025-06-30,2026-02-02,2026-02-02,Эксплуатация,
397,100000065633,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №533,2014-02-22,12,2026-02-22 00:00:00,2026-02-02,2026-02-02 00:00:00,УСТН,СИНХ,133.0,2025-06-30,2026-02-02,2026-02-02,Эксплуатация,
398,100000065634,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №534,2014-02-08,12,2026-02-08 00:00:00,2026-02-02,2026-02-02 00:00:00,УСТН,СИНХ,134.0,2025-06-30,2026-02-02,2026-02-02,Эксплуатация,
399,100000065636,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №535,2014-03-10,12,2026-03-10 00:00:00,2026-03-31,2026-03-31 00:00:00,УСТН,СИНХ,135.0,2025-06-30,2026-03-31,2026-03-31,Эксплуатация,
400,100000065635,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,65.0,Самосвал карьерный 785C №536,2014-02-11,12,2026-02-11 00:00:00,2026-02-02,2026-02-02 00:00:00,УСТН,СИНХ,136.0,2025-06-30,2026-02-02,2026-02-02,Эксплуатация,
401,100000065514,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,67.0,Самосвал карьерный 793D №701,2017-11-01,12,2029-11-01 00:00:00,2029-11-30,2029-11-30 00:00:00,УСТН,СИНХ,143.0,2029-11-30,2029-11-30,2029-11-30,Эксплуатация,
402,100000065515,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,67.0,Самосвал карьерный 793D №702,2017-11-03,12,2029-11-03 00:00:00,2029-11-30,2029-11-30 00:00:00,УСТН,СИНХ,144.0,2029-11-30,2029-11-30,2029-11-30,Эксплуатация,
