,eo_code,be_code,be_description,eo_class_code,eo_class_description,eo_model_id,eo_model_name,eo_category_spec,eo_description,operation_status_rus,sap_user_status,sap_system_status,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,operation_finish_date_update_iteration,operation_finish_date,iteration_name,year,in_operation,add_new
796,100000061885,1100.0,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,78.0,Станки буровые DML LP,Буровые станки,Станок буровой DML LP №71,Консервация,СИНХ,УСТН,2014-05-08,8,2022-05-08 00:00:00,2024-05-31,2024-05-31 00:00:00,2019-05-01,2019-05-01,operation_finish_date_iteration_0,2022,0,0
797,100000065912,1100.0,"АО ""Полюс Красноярск""",E05_01,Бульдозеры колесные,75.0,Специальн машина К-703МА,Бульдозеры колесные,Бульдозер К-702МБА-01-БКУ №17,Консервация,КОНС СИНХ,УСТН,2013-07-11,12,2025-07-11 00:00:00,2022-04-30,2022-04-30 00:00:00,2022-04-20,2022-04-20,operation_finish_date_iteration_0,2022,0,0
798,100000058918,1100.0,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,19.0,Бульдозер Т-11,Бульдозеры гусеничные,Бульдозер Т-11.02ЯБР-1 №15,Консервация,КОНС СИНХ,УСТН,2012-09-17,12,2024-09-17 00:00:00,2022-04-30,2022-04-30 00:00:00,2022-04-20,2022-04-20,operation_finish_date_iteration_0,2022,0,0
799,100000061900,1100.0,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №72,Консервация,КОНС СИНХ,УСТН,2016-05-25,8,2024-05-25 00:00:00,2022-03-31,2022-03-31 00:00:00,2022-03-28,2022-03-28,operation_finish_date_iteration_0,2022,0,0
800,100000099778,1100.0,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250 МНА-32 №54,,ВЗКП,УСТН,2024-02-01,8,2032-02-01 00:00:00,,2032-02-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
801,100000099779,1100.0,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250 МНА-32 №55,,ВЗКП,УСТН,2024-02-01,8,2032-02-01 00:00:00,,2032-02-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
802,100000099781,1100.0,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250 МНА-32 №56,,ВЗКП,УСТН,2024-02-01,8,2032-02-01 00:00:00,,2032-02-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
803,100000099784,1100.0,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250 МНА-32 №57,,ВЗКП,УСТН,2024-02-01,8,2032-02-01 00:00:00,,2032-02-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
804,100000102293,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,126.0,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаватор электрический WK-35 №10,,ВЗКП,УСТН,2023-09-01,12,2035-09-01 00:00:00,,2035-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
805,100000102295,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,126.0,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаватор электрический WK-35 №11,,ВЗКП,УСТН,2023-09-01,12,2035-09-01 00:00:00,,2035-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
806,100000102296,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,126.0,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаватор электрический WK-35 №12,,ВЗКП,УСТН,2023-12-01,12,2035-12-01 00:00:00,,2035-12-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
807,100000102297,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,126.0,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаватор электрический WK-35 №13,,ВЗКП,УСТН,2023-12-01,12,2035-12-01 00:00:00,,2035-12-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
808,100000030467,1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,112.0,Экскаватор гидравл. PC750-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC750SE-7 №3622,Эксплуатация,СИНХ,УСТН,2012-07-03,12,2024-07-03 00:00:00,2024-01-01,2024-01-01 00:00:00,2023-06-30,2023-06-30,operation_finish_date_iteration_0,2022,1,0
809,100000062378,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №412,Эксплуатация,СИНХ,УСТН,2009-10-31,12,2021-10-31 00:00:00,2022-12-31,2022-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
810,100000065973,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №421,Консервация,КОНС СИНХ,УСТН,2011-04-18,12,2023-04-18 00:00:00,2022-12-31,2022-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,0,0
811,100000036795,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,72.0,Самосвалы Komatsu HD1500-8,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный HD1500-8 №312,Консервация,СИНХ,УСТН,2019-12-28,12,2031-12-28 00:00:00,2031-12-31,2031-12-31 00:00:00,2031-12-31,2031-12-31,operation_finish_date_iteration_0,2022,0,0
812,100000065503,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,73.0,Самосвалы Komatsu HD785-5,Автосамосвалы в классе 85-110тонн,Машина поливоорос. HD785-5 №216,Эксплуатация,,УСТН,2004-06-24,12,2016-06-24 00:00:00,2022-12-31,2022-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
813,100000065502,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,73.0,Самосвалы Komatsu HD785-5,Автосамосвалы в классе 85-110тонн,Машина поливоорос. HD785-5 №217,Эксплуатация,,УСТН,2004-06-24,12,2016-06-24 00:00:00,2022-12-31,2022-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
814,100000062367,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №402,Консервация,КОНС СИНХ,УСТН,2009-03-07,12,2021-03-07 00:00:00,2022-12-31,2022-12-31 00:00:00,2021-12-06,2021-12-06,operation_finish_date_iteration_0,2022,0,0
815,100000062368,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,65.0,Самосвалы CAT 785C,Автосамосвалы в классе 120-150 тонн,Самосвал карьерный 785C №406,Консервация,КОНС СИНХ,УСТН,2009-04-24,12,2021-04-24 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,0,0
816,100000065593,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №136,Консервация,КОНС СИНХ,УСТН,2008-10-12,12,2020-10-12 00:00:00,2022-12-31,2022-12-31 00:00:00,2021-04-01,2021-04-01,operation_finish_date_iteration_0,2022,0,0
817,100000055511,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,73.0,Самосвалы Komatsu HD785-5,Автосамосвалы в классе 85-110тонн,Самосвал карьерный HD785-5 №220,Консервация,СИНХ,УСТН,2005-10-18,12,2017-10-18 00:00:00,2022-12-31,2022-12-31 00:00:00,2019-01-01,2019-01-01,operation_finish_date_iteration_0,2022,0,0
818,100000065553,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,73.0,Самосвалы Komatsu HD785-5,Автосамосвалы в классе 85-110тонн,Самосвал карьерный HD785-5 №226,Консервация,КОНС СИНХ,УСТН,2006-03-16,12,2018-03-16 00:00:00,2022-12-31,2022-12-31 00:00:00,2019-06-10,2019-06-10,operation_finish_date_iteration_0,2022,0,0
819,100000065584,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,61.0,Самосвалы БелАЗ-7540,Автосамосвалы в классе 30-40тонн,Самосвал карьерный БЕЛАЗ-7540А №22,Консервация,КОНС СИНХ,УСТН,2006-06-02,12,2018-06-02 00:00:00,2022-12-31,2022-12-31 00:00:00,2021-04-01,2021-04-01,operation_finish_date_iteration_0,2022,0,0
820,100000065558,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,73.0,Самосвалы Komatsu HD785-5,Автосамосвалы в классе 85-110тонн,Самосвал карьерный HD785-5 №237,Консервация,КОНС СИНХ,УСТН,2006-06-02,12,2018-06-02 00:00:00,2022-02-28,2022-02-28 00:00:00,2022-02-01,2022-02-01,operation_finish_date_iteration_0,2022,0,0
